,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
21,SPY210416P00270000,2021-03-12 3:42PM EST,270.0,0.19,0.18,0.2,-0.02,-9.52%,279,3545,52.88%,P,210416
22,SPY210416P00271000,2021-03-11 3:25PM EST,271.0,0.22,0.19,0.2,0.0,-,456,2979,52.59%,P,210416
23,SPY210416P00272000,2021-03-12 11:50AM EST,272.0,0.22,0.19,0.2,0.01,+4.76%,4,2193,52.15%,P,210416
24,SPY210416P00273000,2021-03-12 4:04PM EST,273.0,0.2,0.2,0.21,-0.09,-31.03%,797,1988,52.00%,P,210416
25,SPY210416P00274000,2021-03-11 10:01AM EST,274.0,0.24,0.2,0.21,0.0,-,1356,1658,51.56%,P,210416
26,SPY210416P00275000,2021-03-12 3:41PM EST,275.0,0.22,0.21,0.22,-0.04,-15.38%,204,3654,51.42%,P,210416
27,SPY210416P00276000,2021-03-09 3:56PM EST,276.0,0.31,0.21,0.22,0.0,-,55,3080,50.93%,P,210416
28,SPY210416P00277000,2021-03-12 3:41PM EST,277.0,0.23,0.22,0.23,-0.1,-30.30%,119,1360,50.78%,P,210416
29,SPY210416P00278000,2021-03-12 12:15PM EST,278.0,0.25,0.22,0.23,0.0,-,1,1312,50.34%,P,210416
30,SPY210416P00279000,2021-03-12 3:39PM EST,279.0,0.24,0.23,0.24,-0.09,-27.27%,132,1058,50.15%,P,210416
31,SPY210416P00280000,2021-03-11 2:42PM EST,280.0,0.25,0.23,0.24,-0.02,-7.41%,18,5594,49.85%,P,210416
32,SPY210416P00281000,2021-03-12 3:41PM EST,281.0,0.25,0.24,0.25,-0.28,-52.83%,129,1896,49.66%,P,210416
33,SPY210416P00282000,2021-03-09 9:58AM EST,282.0,0.26,0.24,0.25,-0.09,-25.71%,13,1980,49.22%,P,210416
34,SPY210416P00283000,2021-03-12 3:39PM EST,283.0,0.25,0.25,0.26,-0.11,-30.56%,119,1131,49.02%,P,210416
35,SPY210416P00284000,2021-03-10 1:45PM EST,284.0,0.27,0.25,0.26,-0.1,-27.03%,13,1257,48.54%,P,210416
36,SPY210416P00285000,2021-03-12 3:39PM EST,285.0,0.26,0.26,0.27,-0.04,-13.33%,151,2687,48.34%,P,210416
37,SPY210416P00286000,2021-03-12 3:39PM EST,286.0,0.27,0.26,0.27,-0.09,-25.00%,69,920,47.85%,P,210416
38,SPY210416P00287000,2021-03-10 1:53PM EST,287.0,0.29,0.27,0.28,-0.11,-27.50%,13,655,47.66%,P,210416
39,SPY210416P00288000,2021-03-11 10:48AM EST,288.0,0.28,0.27,0.29,-0.04,-12.50%,123,1516,47.41%,P,210416
40,SPY210416P00289000,2021-03-10 1:45PM EST,289.0,0.31,0.28,0.29,-0.1,-24.39%,14,1499,46.97%,P,210416
41,SPY210416P00290000,2021-03-12 3:44PM EST,290.0,0.28,0.29,0.3,-0.05,-15.15%,175,57857,46.73%,P,210416
42,SPY210416P00291000,2021-03-12 3:39PM EST,291.0,0.3,0.29,0.3,-0.03,-9.09%,67,2462,46.29%,P,210416
43,SPY210416P00292000,2021-03-12 12:56PM EST,292.0,0.33,0.3,0.31,-0.11,-25.00%,14,1395,46.05%,P,210416
44,SPY210416P00293000,2021-03-12 3:41PM EST,293.0,0.31,0.3,0.32,-0.04,-11.43%,120,1326,45.80%,P,210416
45,SPY210416P00294000,2021-03-12 3:39PM EST,294.0,0.32,0.31,0.32,-0.12,-27.27%,66,1131,45.31%,P,210416
46,SPY210416P00295000,2021-03-12 12:43PM EST,295.0,0.35,0.32,0.33,-0.02,-5.41%,17,5477,45.07%,P,210416
47,SPY210416P00296000,2021-03-12 3:41PM EST,296.0,0.34,0.32,0.34,-0.05,-12.82%,117,1864,44.82%,P,210416
48,SPY210416P00297000,2021-03-12 3:39PM EST,297.0,0.34,0.33,0.34,-0.06,-15.00%,63,2963,44.36%,P,210416
49,SPY210416P00298000,2021-03-12 3:22PM EST,298.0,0.35,0.34,0.35,-0.06,-14.63%,105,1936,44.09%,P,210416
50,SPY210416P00299000,2021-03-12 12:29PM EST,299.0,0.38,0.35,0.36,-0.04,-9.52%,21,2263,43.82%,P,210416
51,SPY210416P00300000,2021-03-12 4:13PM EST,300.0,0.36,0.35,0.36,-0.07,-16.28%,28437,74297,43.36%,P,210416
52,SPY210416P00301000,2021-03-12 3:39PM EST,301.0,0.37,0.36,0.37,-0.04,-9.76%,61,1785,43.09%,P,210416
53,SPY210416P00302000,2021-03-12 12:31PM EST,302.0,0.38,0.37,0.38,-0.04,-9.52%,69,5873,42.82%,P,210416
54,SPY210416P00303000,2021-03-12 1:44PM EST,303.0,0.38,0.38,0.39,-0.09,-19.15%,1073,14976,42.53%,P,210416
55,SPY210416P00304000,2021-03-12 12:39PM EST,304.0,0.4,0.39,0.4,-0.07,-14.89%,62,9019,42.24%,P,210416
56,SPY210416P00305000,2021-03-12 3:48PM EST,305.0,0.39,0.39,0.41,-0.09,-18.75%,10334,22894,41.94%,P,210416
57,SPY210416P00306000,2021-03-12 3:39PM EST,306.0,0.42,0.4,0.42,-0.07,-14.29%,119,1867,41.63%,P,210416
58,SPY210416P00307000,2021-03-12 3:09PM EST,307.0,0.42,0.41,0.42,-0.08,-16.00%,23,1937,41.16%,P,210416
59,SPY210416P00308000,2021-03-12 3:41PM EST,308.0,0.44,0.42,0.43,-0.07,-13.73%,112,2461,40.87%,P,210416
60,SPY210416P00309000,2021-03-12 4:01PM EST,309.0,0.42,0.43,0.44,-0.1,-19.23%,66,3558,40.55%,P,210416
61,SPY210416P00310000,2021-03-12 4:03PM EST,310.0,0.43,0.44,0.45,-0.11,-20.37%,11489,31213,40.23%,P,210416
62,SPY210416P00311000,2021-03-12 12:51PM EST,311.0,0.45,0.45,0.46,-0.1,-18.18%,62,2889,39.94%,P,210416
63,SPY210416P00312000,2021-03-12 3:58PM EST,312.0,0.47,0.46,0.47,-0.09,-16.07%,61,5108,39.60%,P,210416
64,SPY210416P00313000,2021-03-12 12:38PM EST,313.0,0.49,0.47,0.48,-0.07,-12.50%,62,4390,39.28%,P,210416
65,SPY210416P00314000,2021-03-12 3:39PM EST,314.0,0.49,0.48,0.49,-0.1,-16.95%,69,2985,38.97%,P,210416
66,SPY210416P00315000,2021-03-12 3:47PM EST,315.0,0.51,0.49,0.51,-0.1,-16.39%,155,97919,38.77%,P,210416
67,SPY210416P00316000,2021-03-12 3:39PM EST,316.0,0.53,0.51,0.52,-0.11,-17.19%,161,3373,38.43%,P,210416
68,SPY210416P00317000,2021-03-12 3:39PM EST,317.0,0.54,0.52,0.53,-0.09,-14.29%,57,2853,38.09%,P,210416
69,SPY210416P00318000,2021-03-12 3:40PM EST,318.0,0.55,0.53,0.54,-0.1,-15.38%,59,2570,37.74%,P,210416
70,SPY210416P00319000,2021-03-12 4:00PM EST,319.0,0.55,0.54,0.56,-0.12,-17.91%,74,2739,37.53%,P,210416
71,SPY210416P00320000,2021-03-12 4:03PM EST,320.0,0.55,0.56,0.57,-0.14,-20.29%,897,72767,37.16%,P,210416
72,SPY210416P00321000,2021-03-12 3:48PM EST,321.0,0.57,0.57,0.58,-0.14,-19.72%,77,2640,36.82%,P,210416
73,SPY210416P00322000,2021-03-12 3:48PM EST,322.0,0.6,0.58,0.6,-0.12,-16.67%,169,2536,36.57%,P,210416
74,SPY210416P00323000,2021-03-12 1:30PM EST,323.0,0.63,0.6,0.61,-0.11,-14.86%,59,2919,36.21%,P,210416
75,SPY210416P00324000,2021-03-12 3:39PM EST,324.0,0.64,0.61,0.63,-0.12,-15.79%,270,2644,35.96%,P,210416
76,SPY210416P00325000,2021-03-12 4:14PM EST,325.0,0.64,0.63,0.64,-0.15,-18.99%,8454,52568,35.60%,P,210416
77,SPY210416P00326000,2021-03-12 3:59PM EST,326.0,0.65,0.65,0.66,-0.16,-19.75%,62,2825,35.33%,P,210416
78,SPY210416P00327000,2021-03-12 3:59PM EST,327.0,0.68,0.66,0.68,-0.14,-17.07%,726,3420,35.06%,P,210416
79,SPY210416P00328000,2021-03-12 3:42PM EST,328.0,0.7,0.68,0.69,-0.14,-16.67%,1057,4842,34.67%,P,210416
80,SPY210416P00329000,2021-03-12 3:59PM EST,329.0,0.72,0.7,0.71,-0.15,-17.24%,77,2007,34.40%,P,210416
81,SPY210416P00330000,2021-03-12 4:12PM EST,330.0,0.72,0.72,0.73,-0.19,-20.88%,4590,40571,34.11%,P,210416
82,SPY210416P00331000,2021-03-12 3:39PM EST,331.0,0.78,0.74,0.75,-0.14,-15.22%,58,3122,33.80%,P,210416
83,SPY210416P00332000,2021-03-12 3:39PM EST,332.0,0.8,0.76,0.77,-0.14,-14.89%,150,5232,33.50%,P,210416
84,SPY210416P00333000,2021-03-12 3:39PM EST,333.0,0.82,0.78,0.8,-0.15,-15.46%,59,2873,33.28%,P,210416
85,SPY210416P00334000,2021-03-12 3:39PM EST,334.0,0.85,0.81,0.82,-0.15,-15.00%,179,2486,32.96%,P,210416
86,SPY210416P00335000,2021-03-12 4:13PM EST,335.0,0.84,0.83,0.84,-0.2,-19.23%,16694,39431,32.64%,P,210416
87,SPY210416P00336000,2021-03-12 3:37PM EST,336.0,0.9,0.86,0.87,-0.18,-16.67%,80,50115,32.40%,P,210416
88,SPY210416P00337000,2021-03-12 4:01PM EST,337.0,0.87,0.88,0.89,-0.24,-21.62%,288,4769,32.07%,P,210416
89,SPY210416P00338000,2021-03-12 3:42PM EST,338.0,0.95,0.91,0.92,-0.17,-15.18%,105,1399,31.80%,P,210416
90,SPY210416P00339000,2021-03-12 4:01PM EST,339.0,0.94,0.94,0.95,-0.24,-20.34%,279,2333,31.53%,P,210416
91,SPY210416P00340000,2021-03-12 4:11PM EST,340.0,0.98,0.97,0.98,-0.23,-19.01%,893,59678,31.25%,P,210416
92,SPY210416P00341000,2021-03-12 1:30PM EST,341.0,1.05,1.0,1.01,-0.21,-16.67%,337,5155,30.97%,P,210416
93,SPY210416P00342000,2021-03-12 3:47PM EST,342.0,1.08,1.04,1.05,-0.2,-15.62%,474,8232,30.74%,P,210416
94,SPY210416P00343000,2021-03-12 4:11PM EST,343.0,1.07,1.07,1.08,-0.26,-19.55%,3463,7674,30.43%,P,210416
95,SPY210416P00344000,2021-03-12 3:40PM EST,344.0,1.15,1.11,1.12,-0.21,-15.44%,92,3983,30.19%,P,210416
96,SPY210416P00345000,2021-03-12 4:03PM EST,345.0,1.12,1.14,1.15,-0.31,-21.68%,1360,11585,29.87%,P,210416
97,SPY210416P00346000,2021-03-12 4:00PM EST,346.0,1.19,1.18,1.19,-0.27,-18.49%,75,2877,29.60%,P,210416
98,SPY210416P00347000,2021-03-12 4:03PM EST,347.0,1.21,1.22,1.23,-0.32,-20.92%,96,5595,29.33%,P,210416
99,SPY210416P00348000,2021-03-12 4:03PM EST,348.0,1.24,1.26,1.27,-0.3,-19.48%,342,2498,29.05%,P,210416
100,SPY210416P00349000,2021-03-12 3:59PM EST,349.0,1.33,1.31,1.32,-0.28,-17.39%,361,6212,28.81%,P,210416
101,SPY210416P00350000,2021-03-12 4:13PM EST,350.0,1.37,1.35,1.37,-0.31,-18.45%,2195,85562,28.57%,P,210416
102,SPY210416P00351000,2021-03-12 3:54PM EST,351.0,1.47,1.4,1.42,-0.24,-14.04%,224,11080,28.31%,P,210416
103,SPY210416P00352000,2021-03-12 4:10PM EST,352.0,1.45,1.45,1.47,-0.3,-17.14%,345,4768,28.03%,P,210416
104,SPY210416P00353000,2021-03-12 4:03PM EST,353.0,1.49,1.51,1.52,-0.34,-18.58%,1108,4313,27.75%,P,210416
105,SPY210416P00354000,2021-03-12 3:40PM EST,354.0,1.61,1.56,1.57,-0.31,-16.15%,838,3196,27.47%,P,210416
106,SPY210416P00355000,2021-03-12 4:09PM EST,355.0,1.61,1.62,1.63,-0.39,-19.50%,13980,23259,27.21%,P,210416
107,SPY210416P00356000,2021-03-12 3:54PM EST,356.0,1.75,1.68,1.69,-0.33,-15.87%,557,9186,26.94%,P,210416
108,SPY210416P00357000,2021-03-12 4:04PM EST,357.0,1.72,1.74,1.76,-0.4,-18.87%,290,7311,26.71%,P,210416
109,SPY210416P00358000,2021-03-12 3:53PM EST,358.0,1.83,1.81,1.82,-0.37,-16.82%,381,6934,26.42%,P,210416
110,SPY210416P00359000,2021-03-12 12:42PM EST,359.0,1.94,1.88,1.89,-0.34,-14.91%,509,6778,26.16%,P,210416
111,SPY210416P00360000,2021-03-12 4:14PM EST,360.0,1.96,1.95,1.97,-0.43,-17.99%,4050,61086,25.93%,P,210416
112,SPY210416P00361000,2021-03-12 4:10PM EST,361.0,2.02,2.03,2.04,-0.46,-18.55%,237,6817,25.65%,P,210416
113,SPY210416P00362000,2021-03-12 4:10PM EST,362.0,2.1,2.11,2.12,-0.47,-18.29%,638,3222,25.39%,P,210416
114,SPY210416P00363000,2021-03-12 3:39PM EST,363.0,2.26,2.19,2.21,-0.4,-15.04%,273,8300,25.15%,P,210416
115,SPY210416P00364000,2021-03-12 4:09PM EST,364.0,2.26,2.28,2.29,-0.47,-17.22%,237,4859,24.87%,P,210416
116,SPY210416P00365000,2021-03-12 4:07PM EST,365.0,2.36,2.37,2.38,-0.5,-17.48%,18603,44340,24.60%,P,210416
117,SPY210416P00366000,2021-03-12 4:01PM EST,366.0,2.46,2.46,2.48,-0.47,-16.04%,187,6693,24.36%,P,210416
118,SPY210416P00367000,2021-03-12 4:10PM EST,367.0,2.56,2.56,2.58,-0.51,-16.61%,112,6573,24.10%,P,210416
119,SPY210416P00368000,2021-03-12 4:03PM EST,368.0,2.63,2.67,2.69,-0.56,-17.55%,118,5998,23.85%,P,210416
120,SPY210416P00369000,2021-03-12 4:01PM EST,369.0,2.78,2.78,2.8,-0.52,-15.76%,152,5884,23.60%,P,210416
121,SPY210416P00370000,2021-03-12 4:14PM EST,370.0,2.9,2.89,2.91,-0.53,-15.45%,7727,51352,23.32%,P,210416
122,SPY210416P00371000,2021-03-12 4:12PM EST,371.0,3.03,3.01,3.03,-0.54,-15.13%,1858,25218,23.06%,P,210416
123,SPY210416P00372000,2021-03-12 4:02PM EST,372.0,3.1,3.14,3.16,-0.59,-15.99%,801,5791,22.81%,P,210416
124,SPY210416P00373000,2021-03-12 4:14PM EST,373.0,3.29,3.27,3.29,-0.57,-14.77%,1965,5318,22.54%,P,210416
125,SPY210416P00374000,2021-03-12 4:02PM EST,374.0,3.4,3.41,3.43,-0.59,-14.79%,399,6631,22.28%,P,210416
126,SPY210416P00375000,2021-03-12 4:14PM EST,375.0,3.58,3.56,3.58,-0.56,-13.53%,3468,69781,22.03%,P,210416
127,SPY210416P00376000,2021-03-12 4:08PM EST,376.0,3.7,3.71,3.73,-0.61,-14.15%,2440,8438,21.77%,P,210416
128,SPY210416P00377000,2021-03-12 4:02PM EST,377.0,3.86,3.87,3.89,-0.62,-13.84%,1109,4191,21.50%,P,210416
129,SPY210416P00378000,2021-03-12 4:13PM EST,378.0,4.06,4.04,4.07,-0.62,-13.25%,607,8241,21.27%,P,210416
130,SPY210416P00379000,2021-03-12 4:14PM EST,379.0,4.24,4.22,4.24,-0.56,-11.67%,269,5555,21.00%,P,210416
131,SPY210416P00380000,2021-03-12 4:14PM EST,380.0,4.44,4.41,4.43,-0.61,-12.08%,23355,65862,20.75%,P,210416
132,SPY210416P00381000,2021-03-12 4:08PM EST,381.0,4.58,4.61,4.63,-0.69,-13.09%,579,6809,20.50%,P,210416
133,SPY210416P00382000,2021-03-12 4:12PM EST,382.0,4.83,4.81,4.84,-0.66,-12.02%,812,8779,20.25%,P,210416
134,SPY210416P00383000,2021-03-12 3:51PM EST,383.0,5.24,5.03,5.06,-0.5,-8.71%,2059,5993,19.99%,P,210416
135,SPY210416P00384000,2021-03-12 4:06PM EST,384.0,5.24,5.27,5.3,-0.76,-12.67%,2229,8548,19.76%,P,210416
136,SPY210416P00385000,2021-03-12 4:12PM EST,385.0,5.53,5.51,5.54,-0.7,-11.24%,2635,32595,19.50%,P,210416
137,SPY210416P00386000,2021-03-12 4:09PM EST,386.0,5.75,5.77,5.8,-0.74,-11.40%,2278,8783,19.26%,P,210416
138,SPY210416P00387000,2021-03-12 4:12PM EST,387.0,6.06,6.05,6.08,-0.76,-11.14%,1756,8684,19.04%,P,210416
139,SPY210416P00388000,2021-03-12 4:13PM EST,388.0,6.35,6.34,6.37,-0.8,-11.19%,1710,8601,18.80%,P,210416
140,SPY210416P00389000,2021-03-12 4:03PM EST,389.0,6.53,6.65,6.68,-0.82,-11.16%,1057,5123,18.58%,P,210416
141,SPY210416P00390000,2021-03-12 4:10PM EST,390.0,6.97,6.98,7.01,-0.8,-10.30%,9215,20207,18.37%,P,210416
142,SPY210416P00391000,2021-03-12 4:02PM EST,391.0,7.28,7.33,7.36,-0.8,-9.90%,3229,5033,18.16%,P,210416
143,SPY210416P00392000,2021-03-12 4:08PM EST,392.0,7.64,7.7,7.74,-0.9,-10.54%,4848,4324,17.99%,P,210416
144,SPY210416P00393000,2021-03-12 4:14PM EST,393.0,8.11,8.09,8.13,-0.79,-8.88%,2404,3416,17.80%,P,210416
145,SPY210416P00394000,2021-03-12 4:10PM EST,394.0,8.47,8.51,8.55,-0.78,-8.43%,754,4863,17.63%,P,210416
146,SPY210416P00395000,2021-03-12 4:13PM EST,395.0,8.96,8.95,8.99,-0.8,-8.20%,1111,7569,17.47%,P,210416
147,SPY210416P00396000,2021-03-12 3:10PM EST,396.0,10.17,9.4,9.48,0.05,+0.49%,122,1727,17.37%,P,210416
148,SPY210416P00397000,2021-03-12 3:45PM EST,397.0,10.15,9.89,9.98,-0.4,-3.79%,171,1962,17.26%,P,210416
149,SPY210416P00398000,2021-03-12 3:48PM EST,398.0,10.59,10.41,10.5,-0.56,-5.02%,94,1142,17.14%,P,210416
150,SPY210416P00399000,2021-03-12 12:38PM EST,399.0,11.79,10.96,11.05,0.18,+1.55%,9,211,17.05%,P,210416
151,SPY210416P00400000,2021-03-12 4:07PM EST,400.0,11.45,11.53,11.62,-0.9,-7.29%,228,4251,16.96%,P,210416
152,SPY210416P00401000,2021-03-12 3:20PM EST,401.0,12.77,12.13,12.23,-0.09,-0.70%,62,556,16.91%,P,210416
153,SPY210416P00402000,2021-03-12 4:09PM EST,402.0,12.7,12.76,12.86,-0.91,-6.69%,160,74,16.87%,P,210416
154,SPY210416P00403000,2021-03-12 9:30AM EST,403.0,15.72,13.42,13.52,1.47,+10.32%,11,473,16.86%,P,210416
155,SPY210416P00404000,2021-03-12 3:12PM EST,404.0,15.01,14.1,14.2,0.02,+0.13%,12,167,16.85%,P,210416
156,SPY210416P00405000,2021-03-12 4:02PM EST,405.0,14.7,14.8,14.91,-0.93,-5.95%,25,523,16.87%,P,210416
157,SPY210416P00406000,2021-03-11 2:45PM EST,406.0,15.7,15.53,15.64,0.0,-,2,150,16.90%,P,210416
158,SPY210416P00407000,2021-03-11 12:15PM EST,407.0,15.79,16.28,16.39,0.0,-,20,92,16.94%,P,210416
159,SPY210416P00408000,2021-03-10 10:09AM EST,408.0,17.34,17.05,17.16,-1.65,-8.69%,40,89,17.00%,P,210416
160,SPY210416P00409000,2021-03-11 2:49PM EST,409.0,17.95,17.84,17.96,0.0,-,8,166,17.10%,P,210416
161,SPY210416P00410000,2021-03-12 3:56PM EST,410.0,18.84,18.65,18.77,-0.5,-2.59%,55,505,17.19%,P,210416
162,SPY210416P00411000,2021-03-11 3:26PM EST,411.0,19.77,19.48,19.61,0.0,-,1,227,17.34%,P,210416
163,SPY210416P00412000,2021-03-11 3:36PM EST,412.0,21.2,20.32,20.44,0.38,+1.83%,110,228,17.44%,P,210416
164,SPY210416P00413000,2021-03-10 2:48PM EST,413.0,23.0,21.18,21.3,-1.5,-6.12%,1,325,17.59%,P,210416
165,SPY210416P00414000,2021-03-04 9:41AM EST,414.0,22.33,22.05,22.18,-10.32,-31.61%,50,172,17.77%,P,210416
166,SPY210416P00415000,2021-03-12 3:52PM EST,415.0,23.41,22.94,23.06,1.02,+4.56%,290,509,17.93%,P,210416
167,SPY210416P00416000,2021-02-22 3:24PM EST,416.0,30.11,23.84,23.96,0.0,-,31,316,18.13%,P,210416
168,SPY210416P00417000,2021-03-05 4:03PM EST,417.0,34.66,24.75,24.87,0.0,-,100,376,18.35%,P,210416
169,SPY210416P00418000,2021-03-05 4:03PM EST,418.0,35.6,25.67,25.79,0.0,-,100,489,18.58%,P,210416
170,SPY210416P00419000,2021-03-03 10:34AM EST,419.0,35.92,26.6,26.72,0.0,-,9,241,18.83%,P,210416
171,SPY210416P00420000,2021-03-12 2:55PM EST,420.0,28.43,27.53,27.66,0.59,+2.12%,2530,5872,19.10%,P,210416
172,SPY210416P00421000,2021-03-11 3:05PM EST,421.0,28.94,28.48,28.6,0.0,-,40,65,19.36%,P,210416
173,SPY210416P00422000,2021-03-10 1:32PM EST,422.0,33.19,29.32,29.66,0.0,-,2,15,20.04%,P,210416
174,SPY210416P00423000,2021-03-11 2:49PM EST,423.0,30.9,30.28,30.62,0.0,-,10,105,20.36%,P,210416
175,SPY210416P00424000,2021-02-22 1:43PM EST,424.0,36.32,31.24,31.58,0.0,-,45,60,20.67%,P,210416
176,SPY210416P00425000,2021-03-11 3:03PM EST,425.0,32.4,32.21,32.55,0.0,-,69,3110,21.01%,P,210416
177,SPY210416P00426000,2021-03-03 1:10PM EST,426.0,42.86,33.18,33.52,0.0,-,1,65,21.34%,P,210416
178,SPY210416P00427000,2021-03-05 1:11PM EST,427.0,49.37,34.15,34.49,0.0,-,16,135,21.66%,P,210416
179,SPY210416P00428000,2021-03-04 11:08AM EST,428.0,47.3,35.13,35.47,0.0,-,1,0,22.02%,P,210416
180,SPY210416P00429000,2021-03-04 11:09AM EST,429.0,48.1,36.11,36.45,0.0,-,1,0,22.38%,P,210416
181,SPY210416P00430000,2021-03-11 1:03PM EST,430.0,36.23,37.09,37.43,0.0,-,40,641,22.72%,P,210416
182,SPY210416P00435000,2021-02-26 1:02PM EST,435.0,53.44,41.89,42.48,0.0,-,5,136,25.05%,P,210416
183,SPY210416P00440000,2021-03-10 10:40AM EST,440.0,52.83,46.86,47.45,0.0,-,1,47,26.97%,P,210416
184,SPY210416P00445000,2021-03-05 1:26PM EST,445.0,65.5,51.85,52.43,0.0,-,3,2,28.85%,P,210416
185,SPY210416P00450000,2021-03-12 10:28AM EST,450.0,60.0,56.8,57.42,-9.26,-13.37%,10,3,30.73%,P,210416
186,SPY210416P00455000,2021-02-17 1:10PM EST,455.0,64.8,61.67,62.57,0.0,-,-,15,33.37%,P,210416
187,SPY210416P00460000,2021-03-11 9:58AM EST,460.0,66.2,66.69,67.57,0.0,-,4,1019,35.23%,P,210416
188,SPY210416P00470000,2021-02-09 2:01PM EST,470.0,80.71,77.33,78.25,0.0,-,1,2,42.25%,P,210416
189,SPY210416P00475000,2021-02-26 1:48PM EST,475.0,94.0,81.67,82.56,0.0,-,6,3,40.49%,P,210416
190,SPY210416P00480000,2021-02-26 2:18PM EST,480.0,99.5,86.67,87.56,0.0,-,12,6,42.19%,P,210416
191,SPY210416P00490000,2021-02-12 3:43PM EST,490.0,99.16,96.65,97.56,0.0,-,4,0,45.48%,P,210416
192,SPY210416P00495000,2021-02-10 9:42AM EST,495.0,104.52,103.51,104.48,0.0,-,2,0,54.63%,P,210416
193,SPY210416P00500000,2020-12-24 11:46AM EST,500.0,132.88,117.65,118.42,0.0,-,1,1,86.44%,P,210416
194,SPY210416P00515000,2021-02-10 2:14PM EST,515.0,126.33,121.68,122.56,0.0,-,-,-,53.21%,P,210416
0,SPY210521C00170000,2021-02-23 4:01PM EST,170.0,218.36,223.7,224.6,0.0,-,2,2,71.29%,C,210521
1,SPY210521C00185000,2021-02-24 3:58PM EST,185.0,206.51,208.71,209.61,0.0,-,2,2,65.23%,C,210521
2,SPY210521C00200000,2021-02-24 3:34PM EST,200.0,192.12,193.71,194.61,0.0,-,1,3,58.98%,C,210521
3,SPY210521C00210000,2021-02-26 4:02PM EST,210.0,170.61,183.71,184.63,0.0,-,3,3,55.57%,C,210521
4,SPY210521C00220000,2021-03-09 11:13AM EST,220.0,174.5,173.72,174.62,0.0,-,1,17,51.76%,C,210521
5,SPY210521C00225000,2020-10-28 10:46AM EST,225.0,107.77,138.16,140.01,0.0,-,-,5,0.00%,C,210521
6,SPY210521C00230000,2021-02-08 11:37AM EST,230.0,158.97,159.17,160.11,0.0,-,1,1,0.00%,C,210521
7,SPY210521C00235000,2021-02-16 12:25PM EST,235.0,158.17,158.73,159.64,0.0,-,2,3,57.74%,C,210521
8,SPY210521C00240000,2021-03-11 3:35PM EST,240.0,153.8,153.74,154.65,0.0,-,1,35,55.79%,C,210521
9,SPY210521C00245000,2021-03-09 11:04AM EST,245.0,143.96,148.74,149.65,0.0,-,15,23,53.74%,C,210521
10,SPY210521C00250000,2021-02-03 12:07PM EST,250.0,133.52,133.51,134.7,0.0,-,2,17,0.00%,C,210521
11,SPY210521C00255000,2021-02-02 3:59PM EST,255.0,128.2,121.03,121.59,0.0,-,1,37,0.00%,C,210521
12,SPY210521C00260000,2021-03-03 4:04PM EST,260.0,122.05,133.77,134.69,0.0,-,2,47,48.29%,C,210521
13,SPY210521C00265000,2021-03-11 12:17PM EST,265.0,130.35,128.78,129.7,0.0,-,20,153,46.46%,C,210521
14,SPY210521C00270000,2021-03-10 10:07AM EST,270.0,120.72,123.8,124.7,0.0,-,17,48,44.56%,C,210521
15,SPY210521C00271000,2021-03-12 11:45AM EST,271.0,121.64,122.81,123.73,8.67,+7.67%,2,1,44.51%,C,210521
16,SPY210521C00272000,2021-02-08 2:13PM EST,272.0,118.19,118.38,118.79,0.0,-,4,3,0.00%,C,210521
17,SPY210521C00273000,2021-02-25 12:53PM EST,273.0,111.87,120.82,121.75,0.0,-,-,1,43.97%,C,210521
18,SPY210521C00274000,2021-02-25 12:53PM EST,274.0,110.88,119.83,120.73,0.0,-,-,1,43.38%,C,210521
19,SPY210521C00275000,2021-03-03 4:04PM EST,275.0,107.23,118.84,119.73,0.0,-,2,34,42.99%,C,210521
20,SPY210521C00276000,2021-02-17 2:00PM EST,276.0,116.34,117.85,118.78,0.0,-,5,10,43.15%,C,210521
21,SPY210521C00279000,2021-02-25 12:30PM EST,279.0,107.35,114.86,115.76,0.0,-,-,1,41.82%,C,210521
22,SPY210521C00280000,2021-03-01 11:21AM EST,280.0,110.04,113.87,114.8,0.0,-,2,10,41.85%,C,210521
23,SPY210521C00281000,2021-02-25 11:51AM EST,281.0,113.09,112.87,113.77,0.0,-,185,264,41.17%,C,210521
24,SPY210521C00282000,2021-03-02 11:25AM EST,282.0,105.75,111.88,112.79,0.0,-,1,9,40.99%,C,210521
25,SPY210521C00283000,2021-02-25 11:21AM EST,283.0,107.05,110.89,111.79,0.0,-,40,44,40.63%,C,210521
26,SPY210521C00284000,2021-01-25 2:11PM EST,284.0,101.38,108.98,109.37,0.0,-,40,65,0.00%,C,210521
27,SPY210521C00285000,2021-02-05 3:41PM EST,285.0,104.18,98.89,100.15,0.0,-,1,81,0.00%,C,210521
28,SPY210521C00286000,2021-02-25 10:27AM EST,286.0,104.63,107.91,108.82,0.0,-,20,46,39.80%,C,210521
29,SPY210521C00287000,2021-01-25 2:11PM EST,287.0,98.55,106.04,106.42,0.0,-,40,40,0.00%,C,210521
30,SPY210521C00288000,2021-03-11 10:59AM EST,288.0,106.27,105.92,106.85,0.0,-,157,158,39.33%,C,210521
31,SPY210521C00289000,2021-01-22 3:01PM EST,289.0,97.08,101.31,102.47,0.0,-,40,53,0.00%,C,210521
32,SPY210521C00290000,2021-03-12 9:36AM EST,290.0,101.98,103.95,104.87,8.0,+8.51%,50,356,38.77%,C,210521
