,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity,Type,Mid
182,SPY210416C00490000,2021-03-10 4:51PM EDT,490.0,0.01,0.01,0.01,0.0,-,1,1011,23.44%,2021-04-16,C,0.01
183,SPY210416C00495000,2021-03-11 2:23PM EDT,495.0,0.01,0.0,0.01,0.0,-,3,225,24.22%,2021-04-16,C,0.005
184,SPY210416C00500000,2021-03-12 10:32AM EDT,500.0,0.01,0.0,0.01,0.0,-,173,2340,25.39%,2021-04-16,C,0.005
185,SPY210416C00505000,2021-02-25 10:30AM EDT,505.0,0.02,0.0,0.01,0.0,-,5,174,26.17%,2021-04-16,C,0.005
186,SPY210416C00510000,2021-03-04 12:31PM EDT,510.0,0.01,0.0,0.01,0.0,-,9,731,27.34%,2021-04-16,C,0.005
187,SPY210416C00515000,2021-03-11 10:43AM EDT,515.0,0.01,0.0,0.01,0.0,-,7,807,28.13%,2021-04-16,C,0.005
0,SPY210416P00165000,2021-03-12 3:48PM EDT,165.0,0.02,0.0,0.0,0.0,-,752,7891,50.00%,2021-04-16,P,0.0
1,SPY210416P00170000,2021-03-12 12:32PM EDT,170.0,0.02,0.01,0.02,0.0,-,101,2965,87.50%,2021-04-16,P,0.015
2,SPY210416P00175000,2021-03-12 4:39PM EDT,175.0,0.02,0.02,0.03,0.01,+100.00%,2372,5233,88.28%,2021-04-16,P,0.025
3,SPY210416P00180000,2021-03-11 10:30AM EDT,180.0,0.02,0.02,0.03,0.0,-,2,2249,85.16%,2021-04-16,P,0.025
4,SPY210416P00185000,2021-03-10 2:24PM EDT,185.0,0.03,0.02,0.03,0.0,-,110,2442,82.42%,2021-04-16,P,0.025
5,SPY210416P00190000,2021-03-12 5:12PM EDT,190.0,0.03,0.03,0.04,0.01,+50.00%,2008,2059,82.03%,2021-04-16,P,0.035
6,SPY210416P00195000,2021-03-12 10:30AM EDT,195.0,0.03,0.03,0.04,-0.01,-25.00%,280,1664,79.30%,2021-04-16,P,0.035
7,SPY210416P00200000,2021-03-12 1:23PM EDT,200.0,0.04,0.03,0.04,0.0,-,145,4417,76.56%,2021-04-16,P,0.035
8,SPY210416P00205000,2021-03-12 4:39PM EDT,205.0,0.04,0.04,0.05,-0.01,-20.00%,469,1218,75.78%,2021-04-16,P,0.045
9,SPY210416P00210000,2021-03-12 5:12PM EDT,210.0,0.04,0.04,0.05,-0.02,-33.33%,518,13396,73.05%,2021-04-16,P,0.045
10,SPY210416P00215000,2021-03-12 4:39PM EDT,215.0,0.06,0.05,0.06,0.0,-,497,14673,71.88%,2021-04-16,P,0.055
11,SPY210416P00220000,2021-03-12 5:10PM EDT,220.0,0.06,0.06,0.07,-0.01,-14.29%,223,3447,70.51%,2021-04-16,P,0.065
12,SPY210416P00225000,2021-03-12 5:11PM EDT,225.0,0.07,0.06,0.08,-0.01,-12.50%,923,3639,68.56%,2021-04-16,P,0.07
13,SPY210416P00230000,2021-03-12 4:39PM EDT,230.0,0.08,0.07,0.08,0.0,-,441,2438,66.41%,2021-04-16,P,0.07500000000000001
14,SPY210416P00235000,2021-03-10 3:30PM EDT,235.0,0.09,0.08,0.09,-0.05,-35.71%,414,3590,64.84%,2021-04-16,P,0.08499999999999999
15,SPY210416P00240000,2021-03-12 4:39PM EDT,240.0,0.1,0.09,0.1,0.0,-,437,2859,63.18%,2021-04-16,P,0.095
16,SPY210416P00245000,2021-03-12 5:11PM EDT,245.0,0.12,0.11,0.12,0.01,+9.09%,431,13970,62.11%,2021-04-16,P,0.11499999999999999
17,SPY210416P00250000,2021-03-12 4:47PM EDT,250.0,0.13,0.12,0.13,-0.01,-7.14%,652,3602,60.25%,2021-04-16,P,0.125
18,SPY210416P00255000,2021-03-12 4:46PM EDT,255.0,0.14,0.13,0.14,-0.01,-6.67%,357,6135,58.40%,2021-04-16,P,0.135
19,SPY210416P00260000,2021-03-12 4:39PM EDT,260.0,0.16,0.15,0.16,-0.01,-5.88%,382,11098,56.93%,2021-04-16,P,0.155
20,SPY210416P00265000,2021-03-12 4:39PM EDT,265.0,0.18,0.17,0.18,-0.02,-10.00%,1157,2495,55.42%,2021-04-16,P,0.175
21,SPY210416P00270000,2021-03-12 4:42PM EDT,270.0,0.19,0.18,0.2,-0.02,-9.52%,279,3545,53.61%,2021-04-16,P,0.19
22,SPY210416P00271000,2021-03-11 4:25PM EDT,271.0,0.22,0.19,0.2,0.0,-,456,2979,53.32%,2021-04-16,P,0.195
23,SPY210416P00272000,2021-03-12 12:50PM EDT,272.0,0.22,0.19,0.2,0.01,+4.76%,4,2193,52.88%,2021-04-16,P,0.195
24,SPY210416P00273000,2021-03-12 5:04PM EDT,273.0,0.2,0.2,0.21,-0.09,-31.03%,797,1988,52.73%,2021-04-16,P,0.20500000000000002
25,SPY210416P00274000,2021-03-11 11:01AM EDT,274.0,0.24,0.2,0.21,0.0,-,1356,1658,52.25%,2021-04-16,P,0.20500000000000002
26,SPY210416P00275000,2021-03-12 4:41PM EDT,275.0,0.22,0.21,0.22,-0.04,-15.38%,204,3654,52.15%,2021-04-16,P,0.215
27,SPY210416P00276000,2021-03-09 4:56PM EDT,276.0,0.31,0.21,0.22,0.0,-,55,3080,51.66%,2021-04-16,P,0.215
28,SPY210416P00277000,2021-03-12 4:41PM EDT,277.0,0.23,0.22,0.23,-0.1,-30.30%,119,1360,51.51%,2021-04-16,P,0.225
29,SPY210416P00278000,2021-03-12 1:15PM EDT,278.0,0.25,0.22,0.23,0.0,-,1,1312,51.03%,2021-04-16,P,0.225
30,SPY210416P00279000,2021-03-12 4:39PM EDT,279.0,0.24,0.23,0.24,-0.09,-27.27%,132,1058,50.88%,2021-04-16,P,0.235
31,SPY210416P00280000,2021-03-11 3:42PM EDT,280.0,0.25,0.23,0.24,-0.02,-7.41%,18,5594,50.39%,2021-04-16,P,0.235
32,SPY210416P00281000,2021-03-12 4:41PM EDT,281.0,0.25,0.24,0.25,-0.28,-52.83%,129,1896,50.20%,2021-04-16,P,0.245
33,SPY210416P00282000,2021-03-09 10:58AM EDT,282.0,0.26,0.24,0.25,-0.09,-25.71%,13,1980,49.90%,2021-04-16,P,0.245
34,SPY210416P00283000,2021-03-12 4:39PM EDT,283.0,0.25,0.25,0.26,-0.11,-30.56%,119,1131,49.71%,2021-04-16,P,0.255
35,SPY210416P00284000,2021-03-10 2:45PM EDT,284.0,0.27,0.25,0.26,-0.1,-27.03%,13,1257,49.22%,2021-04-16,P,0.255
36,SPY210416P00285000,2021-03-12 4:39PM EDT,285.0,0.26,0.26,0.27,-0.04,-13.33%,151,2687,49.02%,2021-04-16,P,0.265
37,SPY210416P00286000,2021-03-12 4:39PM EDT,286.0,0.27,0.26,0.27,-0.09,-25.00%,69,920,48.54%,2021-04-16,P,0.265
38,SPY210416P00287000,2021-03-10 2:53PM EDT,287.0,0.29,0.27,0.28,-0.11,-27.50%,13,655,48.34%,2021-04-16,P,0.275
39,SPY210416P00288000,2021-03-11 11:48AM EDT,288.0,0.28,0.27,0.29,-0.04,-12.50%,123,1516,48.10%,2021-04-16,P,0.28
40,SPY210416P00289000,2021-03-10 2:45PM EDT,289.0,0.31,0.28,0.29,-0.1,-24.39%,14,1499,47.66%,2021-04-16,P,0.28500000000000003
41,SPY210416P00290000,2021-03-12 4:44PM EDT,290.0,0.28,0.29,0.3,-0.05,-15.15%,175,57857,47.41%,2021-04-16,P,0.295
42,SPY210416P00291000,2021-03-12 4:39PM EDT,291.0,0.3,0.29,0.3,-0.03,-9.09%,67,2462,46.92%,2021-04-16,P,0.295
43,SPY210416P00292000,2021-03-12 1:56PM EDT,292.0,0.33,0.3,0.31,-0.11,-25.00%,14,1395,46.68%,2021-04-16,P,0.305
44,SPY210416P00293000,2021-03-12 4:41PM EDT,293.0,0.31,0.3,0.32,-0.04,-11.43%,120,1326,46.44%,2021-04-16,P,0.31
45,SPY210416P00294000,2021-03-12 4:39PM EDT,294.0,0.32,0.31,0.32,-0.12,-27.27%,66,1131,46.00%,2021-04-16,P,0.315
46,SPY210416P00295000,2021-03-12 1:43PM EDT,295.0,0.35,0.32,0.33,-0.02,-5.41%,17,5477,45.70%,2021-04-16,P,0.325
47,SPY210416P00296000,2021-03-12 4:41PM EDT,296.0,0.34,0.32,0.34,-0.05,-12.82%,117,1864,45.46%,2021-04-16,P,0.33
48,SPY210416P00297000,2021-03-12 4:39PM EDT,297.0,0.34,0.33,0.34,-0.06,-15.00%,63,2963,44.97%,2021-04-16,P,0.335
49,SPY210416P00298000,2021-03-12 4:22PM EDT,298.0,0.35,0.34,0.35,-0.06,-14.63%,105,1936,44.73%,2021-04-16,P,0.345
50,SPY210416P00299000,2021-03-12 1:29PM EDT,299.0,0.38,0.35,0.36,-0.04,-9.52%,21,2263,44.43%,2021-04-16,P,0.355
51,SPY210416P00300000,2021-03-12 5:13PM EDT,300.0,0.36,0.35,0.36,-0.07,-16.28%,28437,74297,43.99%,2021-04-16,P,0.355
52,SPY210416P00301000,2021-03-12 4:39PM EDT,301.0,0.37,0.36,0.37,-0.04,-9.76%,61,1785,43.70%,2021-04-16,P,0.365
53,SPY210416P00302000,2021-03-12 1:31PM EDT,302.0,0.38,0.37,0.38,-0.04,-9.52%,69,5873,43.41%,2021-04-16,P,0.375
54,SPY210416P00303000,2021-03-12 2:44PM EDT,303.0,0.38,0.38,0.39,-0.09,-19.15%,1073,14976,43.12%,2021-04-16,P,0.385
55,SPY210416P00304000,2021-03-12 1:39PM EDT,304.0,0.4,0.39,0.4,-0.07,-14.89%,62,9019,42.82%,2021-04-16,P,0.395
56,SPY210416P00305000,2021-03-12 4:48PM EDT,305.0,0.39,0.39,0.41,-0.09,-18.75%,10334,22894,42.53%,2021-04-16,P,0.4
57,SPY210416P00306000,2021-03-12 4:39PM EDT,306.0,0.42,0.4,0.42,-0.07,-14.29%,119,1867,42.21%,2021-04-16,P,0.41000000000000003
58,SPY210416P00307000,2021-03-12 4:09PM EDT,307.0,0.42,0.41,0.42,-0.08,-16.00%,23,1937,41.75%,2021-04-16,P,0.415
59,SPY210416P00308000,2021-03-12 4:41PM EDT,308.0,0.44,0.42,0.43,-0.07,-13.73%,112,2461,41.46%,2021-04-16,P,0.425
60,SPY210416P00309000,2021-03-12 5:01PM EDT,309.0,0.42,0.43,0.44,-0.1,-19.23%,66,3558,41.11%,2021-04-16,P,0.435
61,SPY210416P00310000,2021-03-12 5:03PM EDT,310.0,0.43,0.44,0.45,-0.11,-20.37%,11489,31213,40.82%,2021-04-16,P,0.445
62,SPY210416P00311000,2021-03-12 1:51PM EDT,311.0,0.45,0.45,0.46,-0.1,-18.18%,62,2889,40.48%,2021-04-16,P,0.455
63,SPY210416P00312000,2021-03-12 4:58PM EDT,312.0,0.47,0.46,0.47,-0.09,-16.07%,61,5108,40.16%,2021-04-16,P,0.46499999999999997
64,SPY210416P00313000,2021-03-12 1:38PM EDT,313.0,0.49,0.47,0.48,-0.07,-12.50%,62,4390,39.84%,2021-04-16,P,0.475
65,SPY210416P00314000,2021-03-12 4:39PM EDT,314.0,0.49,0.48,0.49,-0.1,-16.95%,69,2985,39.50%,2021-04-16,P,0.485
66,SPY210416P00315000,2021-03-12 4:47PM EDT,315.0,0.51,0.49,0.51,-0.1,-16.39%,155,97919,39.31%,2021-04-16,P,0.5
67,SPY210416P00316000,2021-03-12 4:39PM EDT,316.0,0.53,0.51,0.52,-0.11,-17.19%,161,3373,38.97%,2021-04-16,P,0.515
68,SPY210416P00317000,2021-03-12 4:39PM EDT,317.0,0.54,0.52,0.53,-0.09,-14.29%,57,2853,38.62%,2021-04-16,P,0.525
69,SPY210416P00318000,2021-03-12 4:40PM EDT,318.0,0.55,0.53,0.54,-0.1,-15.38%,59,2570,38.28%,2021-04-16,P,0.535
70,SPY210416P00319000,2021-03-12 5:00PM EDT,319.0,0.55,0.54,0.56,-0.12,-17.91%,74,2739,38.04%,2021-04-16,P,0.55
71,SPY210416P00320000,2021-03-12 5:03PM EDT,320.0,0.55,0.56,0.57,-0.14,-20.29%,897,72767,37.70%,2021-04-16,P,0.565
72,SPY210416P00321000,2021-03-12 4:48PM EDT,321.0,0.57,0.57,0.58,-0.14,-19.72%,77,2640,37.33%,2021-04-16,P,0.575
73,SPY210416P00322000,2021-03-12 4:48PM EDT,322.0,0.6,0.58,0.6,-0.12,-16.67%,169,2536,37.09%,2021-04-16,P,0.59
74,SPY210416P00323000,2021-03-12 2:30PM EDT,323.0,0.63,0.6,0.61,-0.11,-14.86%,59,2919,36.72%,2021-04-16,P,0.605
75,SPY210416P00324000,2021-03-12 4:39PM EDT,324.0,0.64,0.61,0.63,-0.12,-15.79%,270,2644,36.46%,2021-04-16,P,0.62
76,SPY210416P00325000,2021-03-12 5:14PM EDT,325.0,0.64,0.63,0.64,-0.15,-18.99%,8454,52568,36.08%,2021-04-16,P,0.635
77,SPY210416P00326000,2021-03-12 4:59PM EDT,326.0,0.65,0.65,0.66,-0.16,-19.75%,62,2825,35.82%,2021-04-16,P,0.655
78,SPY210416P00327000,2021-03-12 4:59PM EDT,327.0,0.68,0.66,0.68,-0.14,-17.07%,726,3420,35.55%,2021-04-16,P,0.67
79,SPY210416P00328000,2021-03-12 4:42PM EDT,328.0,0.7,0.68,0.69,-0.14,-16.67%,1057,4842,35.16%,2021-04-16,P,0.685
80,SPY210416P00329000,2021-03-12 4:59PM EDT,329.0,0.72,0.7,0.71,-0.15,-17.24%,77,2007,34.86%,2021-04-16,P,0.705
81,SPY210416P00330000,2021-03-12 5:12PM EDT,330.0,0.72,0.72,0.73,-0.19,-20.88%,4590,40571,34.57%,2021-04-16,P,0.725
82,SPY210416P00331000,2021-03-12 4:39PM EDT,331.0,0.78,0.74,0.75,-0.14,-15.22%,58,3122,34.28%,2021-04-16,P,0.745
83,SPY210416P00332000,2021-03-12 4:39PM EDT,332.0,0.8,0.76,0.77,-0.14,-14.89%,150,5232,33.96%,2021-04-16,P,0.765
84,SPY210416P00333000,2021-03-12 4:39PM EDT,333.0,0.82,0.78,0.8,-0.15,-15.46%,59,2873,33.74%,2021-04-16,P,0.79
85,SPY210416P00334000,2021-03-12 4:39PM EDT,334.0,0.85,0.81,0.82,-0.15,-15.00%,179,2486,33.42%,2021-04-16,P,0.815
86,SPY210416P00335000,2021-03-12 5:13PM EDT,335.0,0.84,0.83,0.84,-0.2,-19.23%,16694,39431,33.09%,2021-04-16,P,0.835
87,SPY210416P00336000,2021-03-12 4:37PM EDT,336.0,0.9,0.86,0.87,-0.18,-16.67%,80,50115,32.84%,2021-04-16,P,0.865
88,SPY210416P00337000,2021-03-12 5:01PM EDT,337.0,0.87,0.88,0.89,-0.24,-21.62%,288,4769,32.51%,2021-04-16,P,0.885
89,SPY210416P00338000,2021-03-12 4:42PM EDT,338.0,0.95,0.91,0.92,-0.17,-15.18%,105,1399,32.24%,2021-04-16,P,0.915
90,SPY210416P00339000,2021-03-12 5:01PM EDT,339.0,0.94,0.94,0.95,-0.24,-20.34%,279,2333,31.97%,2021-04-16,P,0.945
91,SPY210416P00340000,2021-03-12 5:11PM EDT,340.0,0.98,0.97,0.98,-0.23,-19.01%,893,59678,31.69%,2021-04-16,P,0.975
92,SPY210416P00341000,2021-03-12 2:30PM EDT,341.0,1.05,1.0,1.01,-0.21,-16.67%,337,5155,31.40%,2021-04-16,P,1.005
93,SPY210416P00342000,2021-03-12 4:47PM EDT,342.0,1.08,1.04,1.05,-0.2,-15.62%,474,8232,31.17%,2021-04-16,P,1.045
94,SPY210416P00343000,2021-03-12 5:11PM EDT,343.0,1.07,1.07,1.08,-0.26,-19.55%,3463,7674,30.86%,2021-04-16,P,1.0750000000000002
95,SPY210416P00344000,2021-03-12 4:40PM EDT,344.0,1.15,1.11,1.12,-0.21,-15.44%,92,3983,30.60%,2021-04-16,P,1.1150000000000002
96,SPY210416P00345000,2021-03-12 5:03PM EDT,345.0,1.12,1.14,1.15,-0.31,-21.68%,1360,11585,30.29%,2021-04-16,P,1.145
97,SPY210416P00346000,2021-03-12 5:00PM EDT,346.0,1.19,1.18,1.19,-0.27,-18.49%,75,2877,30.02%,2021-04-16,P,1.185
98,SPY210416P00347000,2021-03-12 5:03PM EDT,347.0,1.21,1.22,1.23,-0.32,-20.92%,96,5595,29.74%,2021-04-16,P,1.225
99,SPY210416P00348000,2021-03-12 5:03PM EDT,348.0,1.24,1.26,1.27,-0.3,-19.48%,342,2498,29.44%,2021-04-16,P,1.2650000000000001
100,SPY210416P00349000,2021-03-12 4:59PM EDT,349.0,1.33,1.31,1.32,-0.28,-17.39%,361,6212,29.21%,2021-04-16,P,1.315
101,SPY210416P00350000,2021-03-12 5:13PM EDT,350.0,1.37,1.35,1.37,-0.31,-18.45%,2195,85562,28.96%,2021-04-16,P,1.36
102,SPY210416P00351000,2021-03-12 4:54PM EDT,351.0,1.47,1.4,1.42,-0.24,-14.04%,224,11080,28.69%,2021-04-16,P,1.41
103,SPY210416P00352000,2021-03-12 5:10PM EDT,352.0,1.45,1.45,1.47,-0.3,-17.14%,345,4768,28.42%,2021-04-16,P,1.46
104,SPY210416P00353000,2021-03-12 5:03PM EDT,353.0,1.49,1.51,1.52,-0.34,-18.58%,1108,4313,28.13%,2021-04-16,P,1.5150000000000001
105,SPY210416P00354000,2021-03-12 4:40PM EDT,354.0,1.61,1.56,1.57,-0.31,-16.15%,838,3196,27.83%,2021-04-16,P,1.565
106,SPY210416P00355000,2021-03-12 5:09PM EDT,355.0,1.61,1.62,1.63,-0.39,-19.50%,13980,23259,27.58%,2021-04-16,P,1.625
107,SPY210416P00356000,2021-03-12 4:54PM EDT,356.0,1.75,1.68,1.69,-0.33,-15.87%,557,9186,27.31%,2021-04-16,P,1.685
108,SPY210416P00357000,2021-03-12 5:04PM EDT,357.0,1.72,1.74,1.76,-0.4,-18.87%,290,7311,27.07%,2021-04-16,P,1.75
109,SPY210416P00358000,2021-03-12 4:53PM EDT,358.0,1.83,1.81,1.82,-0.37,-16.82%,381,6934,26.78%,2021-04-16,P,1.815
110,SPY210416P00359000,2021-03-12 1:42PM EDT,359.0,1.94,1.88,1.89,-0.34,-14.91%,509,6778,26.51%,2021-04-16,P,1.8849999999999998
111,SPY210416P00360000,2021-03-12 5:14PM EDT,360.0,1.96,1.95,1.97,-0.43,-17.99%,4050,61086,26.28%,2021-04-16,P,1.96
112,SPY210416P00361000,2021-03-12 5:10PM EDT,361.0,2.02,2.03,2.04,-0.46,-18.55%,237,6817,25.99%,2021-04-16,P,2.035
113,SPY210416P00362000,2021-03-12 5:10PM EDT,362.0,2.1,2.11,2.12,-0.47,-18.29%,638,3222,25.73%,2021-04-16,P,2.115
114,SPY210416P00363000,2021-03-12 4:39PM EDT,363.0,2.26,2.19,2.21,-0.4,-15.04%,273,8300,25.49%,2021-04-16,P,2.2
115,SPY210416P00364000,2021-03-12 5:09PM EDT,364.0,2.26,2.28,2.29,-0.47,-17.22%,237,4859,25.20%,2021-04-16,P,2.285
116,SPY210416P00365000,2021-03-12 5:07PM EDT,365.0,2.36,2.37,2.38,-0.5,-17.48%,18603,44340,24.93%,2021-04-16,P,2.375
117,SPY210416P00366000,2021-03-12 5:01PM EDT,366.0,2.46,2.46,2.48,-0.47,-16.04%,187,6693,24.68%,2021-04-16,P,2.4699999999999998
118,SPY210416P00367000,2021-03-12 5:10PM EDT,367.0,2.56,2.56,2.58,-0.51,-16.61%,112,6573,24.41%,2021-04-16,P,2.5700000000000003
119,SPY210416P00368000,2021-03-12 5:03PM EDT,368.0,2.63,2.67,2.69,-0.56,-17.55%,118,5998,24.17%,2021-04-16,P,2.6799999999999997
120,SPY210416P00369000,2021-03-12 5:01PM EDT,369.0,2.78,2.78,2.8,-0.52,-15.76%,152,5884,23.91%,2021-04-16,P,2.79
121,SPY210416P00370000,2021-03-12 5:14PM EDT,370.0,2.9,2.89,2.91,-0.53,-15.45%,7727,51352,23.63%,2021-04-16,P,2.9000000000000004
122,SPY210416P00371000,2021-03-12 5:12PM EDT,371.0,3.03,3.01,3.03,-0.54,-15.13%,1858,25218,23.36%,2021-04-16,P,3.0199999999999996
123,SPY210416P00372000,2021-03-12 5:02PM EDT,372.0,3.1,3.14,3.16,-0.59,-15.99%,801,5791,23.11%,2021-04-16,P,3.1500000000000004
124,SPY210416P00373000,2021-03-12 5:14PM EDT,373.0,3.29,3.27,3.29,-0.57,-14.77%,1965,5318,22.83%,2021-04-16,P,3.2800000000000002
125,SPY210416P00374000,2021-03-12 5:02PM EDT,374.0,3.4,3.41,3.43,-0.59,-14.79%,399,6631,22.57%,2021-04-16,P,3.42
126,SPY210416P00375000,2021-03-12 5:14PM EDT,375.0,3.58,3.56,3.58,-0.56,-13.53%,3468,69781,22.32%,2021-04-16,P,3.5700000000000003
127,SPY210416P00376000,2021-03-12 5:08PM EDT,376.0,3.7,3.71,3.73,-0.61,-14.15%,2440,8438,22.05%,2021-04-16,P,3.7199999999999998
128,SPY210416P00377000,2021-03-12 5:02PM EDT,377.0,3.86,3.87,3.89,-0.62,-13.84%,1109,4191,21.78%,2021-04-16,P,3.88
129,SPY210416P00378000,2021-03-12 5:13PM EDT,378.0,4.06,4.04,4.07,-0.62,-13.25%,607,8241,21.55%,2021-04-16,P,4.055
130,SPY210416P00379000,2021-03-12 5:14PM EDT,379.0,4.24,4.22,4.24,-0.56,-11.67%,269,5555,21.26%,2021-04-16,P,4.23
131,SPY210416P00380000,2021-03-12 5:14PM EDT,380.0,4.44,4.41,4.43,-0.61,-12.08%,23355,65862,21.01%,2021-04-16,P,4.42
132,SPY210416P00381000,2021-03-12 5:08PM EDT,381.0,4.58,4.61,4.63,-0.69,-13.09%,579,6809,20.75%,2021-04-16,P,4.62
133,SPY210416P00382000,2021-03-12 5:12PM EDT,382.0,4.83,4.81,4.84,-0.66,-12.02%,812,8779,20.50%,2021-04-16,P,4.824999999999999
134,SPY210416P00383000,2021-03-12 4:51PM EDT,383.0,5.24,5.03,5.06,-0.5,-8.71%,2059,5993,20.24%,2021-04-16,P,5.045
135,SPY210416P00384000,2021-03-12 5:06PM EDT,384.0,5.24,5.27,5.3,-0.76,-12.67%,2229,8548,20.01%,2021-04-16,P,5.285
136,SPY210416P00385000,2021-03-12 5:12PM EDT,385.0,5.53,5.51,5.54,-0.7,-11.24%,2635,32595,19.74%,2021-04-16,P,5.525
137,SPY210416P00386000,2021-03-12 5:09PM EDT,386.0,5.75,5.77,5.8,-0.74,-11.40%,2278,8783,19.50%,2021-04-16,P,5.785
138,SPY210416P00387000,2021-03-12 5:12PM EDT,387.0,6.06,6.05,6.08,-0.76,-11.14%,1756,8684,19.27%,2021-04-16,P,6.0649999999999995
139,SPY210416P00388000,2021-03-12 5:13PM EDT,388.0,6.35,6.34,6.37,-0.8,-11.19%,1710,8601,19.03%,2021-04-16,P,6.355
140,SPY210416P00389000,2021-03-12 5:03PM EDT,389.0,6.53,6.65,6.68,-0.82,-11.16%,1057,5123,18.80%,2021-04-16,P,6.665
141,SPY210416P00390000,2021-03-12 5:10PM EDT,390.0,6.97,6.98,7.01,-0.8,-10.30%,9215,20207,18.58%,2021-04-16,P,6.995
142,SPY210416P00391000,2021-03-12 5:02PM EDT,391.0,7.28,7.33,7.36,-0.8,-9.90%,3229,5033,18.38%,2021-04-16,P,7.345000000000001
143,SPY210416P00392000,2021-03-12 5:08PM EDT,392.0,7.64,7.7,7.74,-0.9,-10.54%,4848,4324,18.20%,2021-04-16,P,7.720000000000001
144,SPY210416P00393000,2021-03-12 5:14PM EDT,393.0,8.11,8.09,8.13,-0.79,-8.88%,2404,3416,18.00%,2021-04-16,P,8.11
145,SPY210416P00394000,2021-03-12 5:10PM EDT,394.0,8.47,8.51,8.55,-0.78,-8.43%,754,4863,17.83%,2021-04-16,P,8.530000000000001
146,SPY210416P00395000,2021-03-12 5:13PM EDT,395.0,8.96,8.95,8.99,-0.8,-8.20%,1111,7569,17.66%,2021-04-16,P,8.969999999999999
147,SPY210416P00396000,2021-03-12 4:10PM EDT,396.0,10.17,9.4,9.48,0.05,+0.49%,122,1727,17.56%,2021-04-16,P,9.440000000000001
148,SPY210416P00397000,2021-03-12 4:45PM EDT,397.0,10.15,9.89,9.98,-0.4,-3.79%,171,1962,17.44%,2021-04-16,P,9.935
149,SPY210416P00398000,2021-03-12 4:48PM EDT,398.0,10.59,10.41,10.5,-0.56,-5.02%,94,1142,17.32%,2021-04-16,P,10.455
150,SPY210416P00399000,2021-03-12 1:38PM EDT,399.0,11.79,10.96,11.05,0.18,+1.55%,9,211,17.22%,2021-04-16,P,11.005
151,SPY210416P00400000,2021-03-12 5:07PM EDT,400.0,11.45,11.53,11.62,-0.9,-7.29%,228,4251,17.13%,2021-04-16,P,11.575
152,SPY210416P00401000,2021-03-12 4:20PM EDT,401.0,12.77,12.13,12.23,-0.09,-0.70%,62,556,17.08%,2021-04-16,P,12.18
153,SPY210416P00402000,2021-03-12 5:09PM EDT,402.0,12.7,12.76,12.86,-0.91,-6.69%,160,74,17.03%,2021-04-16,P,12.809999999999999
154,SPY210416P00403000,2021-03-12 10:30AM EDT,403.0,15.72,13.42,13.52,1.47,+10.32%,11,473,17.01%,2021-04-16,P,13.469999999999999
155,SPY210416P00404000,2021-03-12 4:12PM EDT,404.0,15.01,14.1,14.2,0.02,+0.13%,12,167,17.00%,2021-04-16,P,14.149999999999999
156,SPY210416P00405000,2021-03-12 5:02PM EDT,405.0,14.7,14.8,14.91,-0.93,-5.95%,25,523,17.02%,2021-04-16,P,14.855
157,SPY210416P00406000,2021-03-11 3:45PM EDT,406.0,15.7,15.53,15.64,0.0,-,2,150,17.04%,2021-04-16,P,15.585
158,SPY210416P00407000,2021-03-11 1:15PM EDT,407.0,15.79,16.28,16.39,0.0,-,20,92,17.08%,2021-04-16,P,16.335
159,SPY210416P00408000,2021-03-10 11:09AM EDT,408.0,17.34,17.05,17.16,-1.65,-8.69%,40,89,17.13%,2021-04-16,P,17.105
160,SPY210416P00409000,2021-03-11 3:49PM EDT,409.0,17.95,17.84,17.96,0.0,-,8,166,17.23%,2021-04-16,P,17.9
161,SPY210416P00410000,2021-03-12 4:56PM EDT,410.0,18.84,18.65,18.77,-0.5,-2.59%,55,505,17.32%,2021-04-16,P,18.71
162,SPY210416P00411000,2021-03-11 4:26PM EDT,411.0,19.77,19.48,19.61,0.0,-,1,227,17.47%,2021-04-16,P,19.545
163,SPY210416P00412000,2021-03-11 4:36PM EDT,412.0,21.2,20.32,20.44,0.38,+1.83%,110,228,17.55%,2021-04-16,P,20.380000000000003
164,SPY210416P00413000,2021-03-10 3:48PM EDT,413.0,23.0,21.18,21.3,-1.5,-6.12%,1,325,17.70%,2021-04-16,P,21.240000000000002
165,SPY210416P00414000,2021-03-04 10:41AM EDT,414.0,22.33,22.05,22.18,-10.32,-31.61%,50,172,17.88%,2021-04-16,P,22.115000000000002
166,SPY210416P00415000,2021-03-12 4:52PM EDT,415.0,23.41,22.94,23.06,1.02,+4.56%,290,509,18.04%,2021-04-16,P,23.0
167,SPY210416P00416000,2021-02-22 4:24PM EDT,416.0,30.11,23.84,23.96,0.0,-,31,316,18.24%,2021-04-16,P,23.9
168,SPY210416P00417000,2021-03-05 5:03PM EDT,417.0,34.66,24.75,24.87,0.0,-,100,376,18.45%,2021-04-16,P,24.810000000000002
169,SPY210416P00418000,2021-03-05 5:03PM EDT,418.0,35.6,25.67,25.79,0.0,-,100,489,18.68%,2021-04-16,P,25.73
170,SPY210416P00419000,2021-03-03 11:34AM EDT,419.0,35.92,26.6,26.72,0.0,-,9,241,18.92%,2021-04-16,P,26.66
171,SPY210416P00420000,2021-03-12 3:55PM EDT,420.0,28.43,27.53,27.66,0.59,+2.12%,2530,5872,19.19%,2021-04-16,P,27.595
